Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	 Status
0	2019-06-03	12:42:43		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0039	426.92	ppm	dry	0.0025	  1.79	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:42:49		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0037	428.76	ppm	dry	0.0024	  1.85	ppm	dry	0.0017	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:42:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0038	429.48	ppm	dry	0.0023	  1.85	ppm	dry	0.0017	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:43:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0037	433.36	ppm	dry	0.0025	  1.79	ppm	dry	0.0020	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0039	434.09	ppm	dry	0.0024	  1.85	ppm	dry	0.0018	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0039	437.83	ppm	dry	0.0024	  1.77	ppm	dry	0.0018	  0.26	ppm	dry	0.0022	OK
0	2019-06-03	12:43:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0039	438.80	ppm	dry	0.0024	  1.84	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0038	439.90	ppm	dry	0.0024	  1.81	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:43:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0038	443.17	ppm	dry	0.0025	  1.82	ppm	dry	0.0020	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0040	445.50	ppm	dry	0.0025	  1.81	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0039	447.33	ppm	dry	0.0024	  1.74	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:49		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0040	448.82	ppm	dry	0.0024	  1.86	ppm	dry	0.0018	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:43:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0038	450.02	ppm	dry	0.0024	  1.82	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:44:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0039	452.40	ppm	dry	0.0024	  1.79	ppm	dry	0.0017	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:44:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0038	454.31	ppm	dry	0.0025	  1.88	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:44:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0039	454.88	ppm	dry	0.0024	  1.85	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:44:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0038	458.21	ppm	dry	0.0024	  1.81	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:44:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0037	459.61	ppm	dry	0.0024	  1.90	ppm	dry	0.0015	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:44:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0039	459.40	ppm	dry	0.0024	  1.81	ppm	dry	0.0017	  0.25	ppm	dry	0.0024	OK
0	2019-06-03	12:44:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0040	464.59	ppm	dry	0.0026	  1.80	ppm	dry	0.0017	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	12:44:43		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0042	463.75	ppm	dry	0.0025	  1.88	ppm	dry	0.0020	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:44:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0039	464.55	ppm	dry	0.0024	  1.80	ppm	dry	0.0019	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:44:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0041	468.16	ppm	dry	0.0025	  1.82	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:45:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0039	470.46	ppm	dry	0.0024	  1.82	ppm	dry	0.0018	  0.25	ppm	dry	0.0024	OK
0	2019-06-03	12:45:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0039	474.30	ppm	dry	0.0025	  1.83	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:45:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0040	476.78	ppm	dry	0.0025	  1.82	ppm	dry	0.0018	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:45:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0041	479.02	ppm	dry	0.0026	  1.78	ppm	dry	0.0017	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:45:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0042	479.79	ppm	dry	0.0025	  1.81	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:45:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0040	481.88	ppm	dry	0.0026	  1.85	ppm	dry	0.0017	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:45:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0041	485.15	ppm	dry	0.0026	  1.76	ppm	dry	0.0018	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:45:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0042	485.32	ppm	dry	0.0024	  1.83	ppm	dry	0.0018	  0.25	ppm	dry	0.0024	OK
0	2019-06-03	12:45:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0040	489.80	ppm	dry	0.0025	  1.80	ppm	dry	0.0019	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:45:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0040	491.13	ppm	dry	0.0026	  1.80	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:46:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0039	492.65	ppm	dry	0.0025	  1.81	ppm	dry	0.0020	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	12:46:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0038	498.19	ppm	dry	0.0026	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:46:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0041	498.70	ppm	dry	0.0023	  1.76	ppm	dry	0.0016	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:46:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0041	500.46	ppm	dry	0.0025	  1.78	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:46:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0041	503.42	ppm	dry	0.0025	  1.83	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:46:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0042	506.80	ppm	dry	0.0027	  1.79	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:46:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0042	506.07	ppm	dry	0.0025	  1.77	ppm	dry	0.0017	  0.25	ppm	dry	0.0024	OK
0	2019-06-03	12:46:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0040	509.95	ppm	dry	0.0024	  1.76	ppm	dry	0.0017	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:46:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0040	511.51	ppm	dry	0.0025	  1.88	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:46:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0039	513.32	ppm	dry	0.0026	  1.82	ppm	dry	0.0017	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:47:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0040	514.40	ppm	dry	0.0026	  1.90	ppm	dry	0.0018	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:47:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0040	519.30	ppm	dry	0.0026	  1.78	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:47:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0040	520.05	ppm	dry	0.0026	  1.84	ppm	dry	0.0017	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:47:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0042	520.92	ppm	dry	0.0025	  1.75	ppm	dry	0.0021	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:47:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0041	524.07	ppm	dry	0.0026	  1.80	ppm	dry	0.0016	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:47:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0039	526.25	ppm	dry	0.0026	  1.83	ppm	dry	0.0016	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:47:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0039	504.88	ppm	dry	0.0025	  1.77	ppm	dry	0.0020	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:47:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.20	vol-%	wet	0.0038	469.32	ppm	dry	0.0024	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:47:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.04	vol-%	wet	0.0037	434.04	ppm	dry	0.0025	  1.85	ppm	dry	0.0019	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:47:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.91	vol-%	wet	0.0032	407.06	ppm	dry	0.0024	  1.81	ppm	dry	0.0015	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:48:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.81	vol-%	wet	0.0028	388.04	ppm	dry	0.0025	  1.86	ppm	dry	0.0015	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	12:48:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.75	vol-%	wet	0.0026	377.35	ppm	dry	0.0023	  1.88	ppm	dry	0.0015	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:48:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.71	vol-%	wet	0.0027	372.50	ppm	dry	0.0024	  1.82	ppm	dry	0.0014	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	12:48:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.65	vol-%	wet	0.0025	369.77	ppm	dry	0.0024	  1.81	ppm	dry	0.0013	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:48:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.63	vol-%	wet	0.0023	366.38	ppm	dry	0.0023	  1.81	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:48:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0026	364.78	ppm	dry	0.0024	  1.75	ppm	dry	0.0014	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:48:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0022	364.15	ppm	dry	0.0025	  1.83	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:48:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0024	362.80	ppm	dry	0.0024	  1.84	ppm	dry	0.0013	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:48:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0023	363.70	ppm	dry	0.0024	  1.86	ppm	dry	0.0012	  0.25	ppm	dry	0.0016	OK
0	2019-06-03	12:48:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.59	vol-%	wet	0.0024	362.65	ppm	dry	0.0023	  1.90	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:49:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.58	vol-%	wet	0.0022	362.38	ppm	dry	0.0024	  1.85	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	12:49:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.57	vol-%	wet	0.0021	362.17	ppm	dry	0.0024	  1.79	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	12:49:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.57	vol-%	wet	0.0023	361.48	ppm	dry	0.0024	  1.76	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:49:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.59	vol-%	wet	0.0024	360.88	ppm	dry	0.0024	  1.83	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	12:49:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.59	vol-%	wet	0.0023	360.37	ppm	dry	0.0025	  1.79	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	12:49:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.59	vol-%	wet	0.0024	362.82	ppm	dry	0.0026	  1.80	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:49:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0023	360.25	ppm	dry	0.0025	  1.88	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:49:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.64	vol-%	wet	0.0022	360.21	ppm	dry	0.0025	  1.81	ppm	dry	0.0012	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:49:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.68	vol-%	wet	0.0026	360.45	ppm	dry	0.0024	  1.82	ppm	dry	0.0013	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:49:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.72	vol-%	wet	0.0027	359.85	ppm	dry	0.0023	  1.78	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:50:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.76	vol-%	wet	0.0027	361.64	ppm	dry	0.0024	  1.78	ppm	dry	0.0015	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	12:50:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.81	vol-%	wet	0.0029	363.85	ppm	dry	0.0024	  1.81	ppm	dry	0.0018	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:50:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.85	vol-%	wet	0.0030	364.03	ppm	dry	0.0024	  1.85	ppm	dry	0.0013	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	12:50:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.87	vol-%	wet	0.0032	364.67	ppm	dry	0.0024	  1.79	ppm	dry	0.0015	  0.25	ppm	dry	0.0018	OK
0	2019-06-03	12:50:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.90	vol-%	wet	0.0035	365.85	ppm	dry	0.0024	  1.74	ppm	dry	0.0017	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:50:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.93	vol-%	wet	0.0032	369.03	ppm	dry	0.0024	  1.85	ppm	dry	0.0015	  0.26	ppm	dry	0.0019	OK
0	2019-06-03	12:50:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.96	vol-%	wet	0.0035	370.87	ppm	dry	0.0023	  1.78	ppm	dry	0.0017	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:50:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.98	vol-%	wet	0.0035	369.75	ppm	dry	0.0022	  1.75	ppm	dry	0.0014	  0.25	ppm	dry	0.0020	OK
0	2019-06-03	12:50:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.00	vol-%	wet	0.0036	372.33	ppm	dry	0.0024	  1.73	ppm	dry	0.0017	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:50:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.02	vol-%	wet	0.0036	373.91	ppm	dry	0.0022	  1.79	ppm	dry	0.0017	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:51:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.05	vol-%	wet	0.0035	377.19	ppm	dry	0.0023	  1.80	ppm	dry	0.0019	  0.26	ppm	dry	0.0021	OK
0	2019-06-03	12:51:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.07	vol-%	wet	0.0035	378.73	ppm	dry	0.0023	  1.75	ppm	dry	0.0016	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:51:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.08	vol-%	wet	0.0037	377.30	ppm	dry	0.0024	  1.78	ppm	dry	0.0018	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:51:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.10	vol-%	wet	0.0036	382.23	ppm	dry	0.0023	  1.73	ppm	dry	0.0015	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:51:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.11	vol-%	wet	0.0039	382.95	ppm	dry	0.0024	  1.76	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:51:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.14	vol-%	wet	0.0035	384.41	ppm	dry	0.0023	  1.77	ppm	dry	0.0019	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:51:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.14	vol-%	wet	0.0037	386.61	ppm	dry	0.0024	  1.74	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:51:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.14	vol-%	wet	0.0036	386.28	ppm	dry	0.0024	  1.72	ppm	dry	0.0018	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:51:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.16	vol-%	wet	0.0038	389.14	ppm	dry	0.0023	  1.78	ppm	dry	0.0018	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	12:51:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.18	vol-%	wet	0.0037	389.79	ppm	dry	0.0024	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:52:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.19	vol-%	wet	0.0037	394.24	ppm	dry	0.0024	  1.83	ppm	dry	0.0015	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:52:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.20	vol-%	wet	0.0038	395.12	ppm	dry	0.0023	  1.78	ppm	dry	0.0017	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:52:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.20	vol-%	wet	0.0038	396.54	ppm	dry	0.0023	  1.73	ppm	dry	0.0015	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:52:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.21	vol-%	wet	0.0038	399.28	ppm	dry	0.0025	  1.76	ppm	dry	0.0016	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:52:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.21	vol-%	wet	0.0036	398.57	ppm	dry	0.0024	  1.77	ppm	dry	0.0015	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:52:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.23	vol-%	wet	0.0040	402.92	ppm	dry	0.0023	  1.78	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:52:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.22	vol-%	wet	0.0040	403.82	ppm	dry	0.0024	  1.78	ppm	dry	0.0018	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:52:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.24	vol-%	wet	0.0037	406.31	ppm	dry	0.0024	  1.82	ppm	dry	0.0017	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:52:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.24	vol-%	wet	0.0039	408.61	ppm	dry	0.0024	  1.70	ppm	dry	0.0016	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:52:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.24	vol-%	wet	0.0039	410.86	ppm	dry	0.0025	  1.77	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:53:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.25	vol-%	wet	0.0037	412.37	ppm	dry	0.0024	  1.76	ppm	dry	0.0016	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:53:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.25	vol-%	wet	0.0037	413.76	ppm	dry	0.0024	  1.76	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:53:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.26	vol-%	wet	0.0040	414.10	ppm	dry	0.0025	  1.79	ppm	dry	0.0019	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:53:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0039	418.49	ppm	dry	0.0025	  1.80	ppm	dry	0.0017	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:53:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0038	418.28	ppm	dry	0.0024	  1.76	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:53:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0038	422.06	ppm	dry	0.0023	  1.78	ppm	dry	0.0019	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:53:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0039	423.62	ppm	dry	0.0025	  1.79	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:53:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0040	424.61	ppm	dry	0.0024	  1.73	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:53:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0040	426.40	ppm	dry	0.0025	  1.78	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:53:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0040	428.40	ppm	dry	0.0023	  1.79	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:54:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0039	430.28	ppm	dry	0.0024	  1.73	ppm	dry	0.0017	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:54:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0038	433.70	ppm	dry	0.0024	  1.74	ppm	dry	0.0017	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:54:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0038	434.61	ppm	dry	0.0024	  1.73	ppm	dry	0.0016	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:54:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0037	438.05	ppm	dry	0.0025	  1.77	ppm	dry	0.0020	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:54:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0040	438.39	ppm	dry	0.0023	  1.70	ppm	dry	0.0019	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:54:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0039	440.63	ppm	dry	0.0024	  1.75	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:54:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0039	443.32	ppm	dry	0.0024	  1.79	ppm	dry	0.0015	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:54:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0041	444.21	ppm	dry	0.0025	  1.77	ppm	dry	0.0017	  0.25	ppm	dry	0.0023	OK
